"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Dazzling Denial","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","45","False","False",""
"1","1","Deadapult","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","115","False","False",""
"1","1","Deadbridge Chant","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","258","False","False",""
"1","1","Deadeye Duelist","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","119","False","False",""
"1","1","Deadeye Navigator","mm3","Near Mint","English","","","2026-03-05 14:10:32.160000","36","False","False",""
"1","1","Deadly Alliance","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","96","False","False",""
"1","1","Deadly Allure","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","103","False","False",""
"1","1","Deadly Complication","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","312","False","False",""
"1","1","Deadly Cover-Up","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","83","False","False",""
"1","1","Deadly Dispute","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","AFR-94","False","False",""
"1","1","Deadly Dispute","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","124","False","False",""
"1","1","Deadly Dispute","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","33","False","False",""
"1","1","Deadly Precision","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","95","False","False",""
"3","3","Deadly Recluse","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","282","False","False","0.08"
"1","1","Deadly Rollick","cmm","Near Mint","English","","","2026-03-05 16:03:01.097000","695","False","False",""
"1","1","Deadly Rollick","tle","Near Mint","English","","","2026-03-05 14:10:32.160000","309","False","False",""
"1","1","Deadpool, Trading Card","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1753","False","False",""
"1","1","Deafening Silence","eld","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False",""
"1","1","Deal Gone Bad","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","419","False","False",""
"1","1","Death in the Family","tmt","Near Mint","English","foil","","2026-03-05 14:10:32.160000","61","False","False",""
"1","1","Deathbloom Gardener","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","159","False","False","0.03"
"1","1","Deathcap Glade","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","275","False","False",""
"1","1","Deathless Pilot","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","82","False","False",""
"1","1","Death-Rattle Oni","mat","Near Mint","English","","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Deathreap Ritual","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","259","False","False",""
"1","1","Deathrite Shaman","rvr","Near Mint","English","foil","","2026-03-05 15:49:30.803000","363","False","False",""
"1","1","Deathsprout","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","WAR-189","False","False",""
"1","1","Debris Field Crusher","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","131","False","False",""
"1","1","Debt to the Deathless","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","176","False","False",""
"1","1","Debt to the Kami","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","92","False","False",""
"1","1","Debtors' Transport","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Decadent Dragon // Expensive Taste","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","223","False","False","1.51"
"2","2","Deceive the Messenger","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","47","False","False",""
"1","1","Deceptive Frostkite","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","59","False","False",""
"1","1","Decimate","otp","Near Mint","English","foil","","2026-03-05 14:10:32.160000","41","False","False",""
"1","1","Decimate","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","251","False","False",""
"1","1","Decisive Denial","otp","Near Mint","English","","","2026-03-05 14:10:32.160000","42","False","False",""
"1","1","Decoction Module","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","288","False","False",""
"1","1","Decode Transmissions","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","94","False","False",""
"1","1","Decoy Gambit","c20","Near Mint","English","","","2026-03-05 14:10:32.160000","32","False","False",""
"1","1","Decree of Justice","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","263","False","False",""
"1","1","Decree of Pain","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","182","False","False",""
"1","1","Deekah, Fractal Theorist","c21","Near Mint","English","","","2026-03-05 14:10:32.160000","353","False","False",""
"2","2","Deep Analysis","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","86","False","False","0.05"
"1","1","Deep Analysis","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","100","False","False",""
"1","1","Deep Analysis","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False","0.05"
"1","1","Deep Forest Hermit","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","213","False","False",""
"1","1","Deep Reconnaissance","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","ODY-236","False","False",""
"1","1","Deepchannel Duelist","ecl","Near Mint","English","foil","","2026-03-05 14:10:32.160000","213","False","False",""
"1","1","Deepfathom Echo","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","228","False","False",""
"1","1","Deepfathom Skulker","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","180","False","False",""
"1","1","Deepmuck Desperado","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","42","False","False",""
"1","1","Deeproot Historian","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","59","False","False",""
"1","1","Deepway Navigator","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","214","False","False",""
"1","1","Deepwood Denizen","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","155","False","False",""
"1","1","Defend the Rider","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","157","False","False",""
"1","1","Defenestrate","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","420","False","False",""
"1","1","Defiant Bloodlord","c21","Near Mint","English","","","2026-03-05 14:10:32.160000","142","False","False",""
"1","1","Defiant Survivor","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","175","False","False",""
"1","1","Defile","mh1","Near Mint","English","foil","","2026-03-05 14:10:32.160000","86","False","False",""
"1","1","Defiled Crypt // Cadaver Lab","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","91","False","False",""
"1","1","Defiler of Instinct","pdmu","Near Mint","English","foil","","2026-03-05 14:10:32.160000","119s","False","False",""
"1","1","Defiler of Vigor","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","160","False","False","1.72"
"1","1","Defossilize","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","103","False","False",""
"1","1","Delay","fut","Near Mint","Spanish","","","2026-03-05 14:10:32.160000","35","False","False",""
"1","1","Delayed Blast Fireball","sld","Near Mint","English","","","2026-03-05 14:10:32.160000","1824","False","False",""
"1","1","Delighted Halfling","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","158","False","False",""
"1","1","Delighted Halfling","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","402","False","False",""
"1","1","Delightful Discovery","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","6","False","False",""
"1","1","Delivery Moogle","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","15","False","False",""
"1","1","Delney, Streetwise Lookout","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","337","False","False",""
"1","1","Delta Bloodflies","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","77","False","False",""
"1","1","Deluge of Doom","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","48","False","False",""
"1","1","Delver of Secrets // Insectile Aberration","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","60","False","False",""
"1","1","Demolish","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","106","False","False",""
"2","2","Demolition Field","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","335","False","False",""
"1","1","Demon Wall","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","97","False","False",""
"1","1","Demonfire","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Demonic Counsel","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","310","False","False",""
"1","1","Demonic Covenant","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","49","False","False",""
"1","1","Demonic Taskmaster","inr","Near Mint","English","","","2026-03-05 14:10:32.160000","377","False","False",""
"1","1","Demonlord Belzenlok","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","151","False","False",""
"1","1","Demon's Disciple","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","149","False","False","0.10"
"4","4","Denethor, Ruling Steward","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","198","False","False",""
"1","1","Departed Deckhand","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","153","False","False",""
"1","1","Depopulate","snc","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False","0.26"
"1","1","Depressurize","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","95","False","False",""
"1","1","Depth Defiler","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Depthshaker Titan","eoc","Near Mint","English","","","2026-03-05 14:10:32.160000","29","False","False",""
"1","1","Deputy of Acquittals","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","177","False","False",""
"1","1","Deranged Assistant","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","87","False","False","0.02"
"1","1","Deranged Assistant","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","87","False","False","0.09"
"1","1","Derelict Attic // Widow's Walk","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","93","False","False",""
"1","1","Derevi, Empyrial Tactician","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","87","False","False",""
"1","1","Derevi, Empyrial Tactician","c13","Near Mint","English","","","2026-03-05 14:10:32.160000","186","False","False",""
"1","1","Descendant of Storms","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","8","False","False",""
"1","1","Desculpting Blast","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","54","False","False",""
"1","1","Desert of the Glorified","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Desert of the Indomitable","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","336","False","False",""
"1","1","Desert of the Mindful","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","337","False","False",""
"1","1","Desert of the Mindful","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","150","False","False",""
"1","1","Desert of the True","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","151","False","False",""
"1","1","Deserted Beach","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","488","False","False",""
"1","1","Deserted Temple","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","301","False","False",""
"1","1","Deserter's Disciple","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","131","False","False",""
"1","1","Desolate Lighthouse","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1080","False","False",""
"1","1","Desperate Farmer // Depraved Harvester","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","105","False","False",""
"1","1","Desperate Plea","tle","Near Mint","English","foil","","2026-03-05 14:10:32.160000","103","False","False",""
"1","1","Despondency","usg","Near Mint","English","","","2026-03-05 14:10:32.160000","129","False","False",""
"1","1","Destined Confrontation","tla","Near Mint","English","foil","","2026-03-05 14:10:32.160000","15","False","False",""
"2","2","Destroy Evil","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","17","False","False","0.51"
"1","1","Desynchronization","acr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","159","False","False",""
"3","3","Detained by Legionnaires","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","277","False","False",""
"1","1","Detective of the Month","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Detective of the Month","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","331","False","False",""
"1","1","Detective's Phoenix","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","457","False","False",""
"1","1","Detective's Satchel","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","196","False","False",""
"1","1","Detention Chariot","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","12","False","False",""
"1","1","Detention Sphere","otp","Near Mint","English","","","2026-03-05 14:10:32.160000","43","False","False",""
